"Site","Date.Time","Temperature","Salinity","Date","Time"
"Echo Bay",2025-09-28 09:00:00,11.62,17.39,2025-09-28,"09:00:00"
"Echo Bay",2025-09-28 09:30:00,11.58,17.93,2025-09-28,"09:30:00"
"Echo Bay",2025-09-28 10:00:00,11.55,17.64,2025-09-28,"10:00:00"
"Echo Bay",2025-09-28 10:30:00,11.52,18.72,2025-09-28,"10:30:00"
"Echo Bay",2025-09-28 11:00:00,11.42,19.73,2025-09-28,"11:00:00"
"Echo Bay",2025-09-28 11:30:00,11.42,19.8,2025-09-28,"11:30:00"
"Echo Bay",2025-09-28 12:00:00,11.49,19.21,2025-09-28,"12:00:00"
"Echo Bay",2025-09-28 12:30:00,11.55,18.95,2025-09-28,"12:30:00"
"Echo Bay",2025-09-28 13:00:00,11.36,20.29,2025-09-28,"13:00:00"
"Echo Bay",2025-09-28 13:30:00,11.33,21.2,2025-09-28,"13:30:00"
"Echo Bay",2025-09-28 14:00:00,11.55,19.33,2025-09-28,"14:00:00"
"Echo Bay",2025-09-28 14:30:00,11.62,18.77,2025-09-28,"14:30:00"
"Echo Bay",2025-09-28 15:00:00,11.65,18.1,2025-09-28,"15:00:00"
"Echo Bay",2025-09-28 15:30:00,11.68,17.16,2025-09-28,"15:30:00"
"Echo Bay",2025-09-28 16:00:00,11.62,16.96,2025-09-28,"16:00:00"
"Echo Bay",2025-09-28 16:30:00,11.58,16.5,2025-09-28,"16:30:00"
"Echo Bay",2025-09-28 17:00:00,11.58,16.8,2025-09-28,"17:00:00"
"Echo Bay",2025-09-28 17:30:00,11.55,17.24,2025-09-28,"17:30:00"
"Echo Bay",2025-09-28 18:00:00,11.46,18.45,2025-09-28,"18:00:00"
"Echo Bay",2025-09-28 18:30:00,11.49,18.38,2025-09-28,"18:30:00"
"Echo Bay",2025-09-28 19:00:00,11.49,18.4,2025-09-28,"19:00:00"
"Echo Bay",2025-09-28 19:30:00,11.39,19.39,2025-09-28,"19:30:00"
"Echo Bay",2025-09-28 20:00:00,11.55,18.02,2025-09-28,"20:00:00"
"Echo Bay",2025-09-28 20:30:00,11.49,18.63,2025-09-28,"20:30:00"
"Echo Bay",2025-09-28 21:00:00,11.55,17.67,2025-09-28,"21:00:00"
"Echo Bay",2025-09-28 21:30:00,11.46,17.11,2025-09-28,"21:30:00"
"Echo Bay",2025-09-28 22:00:00,11.49,16.99,2025-09-28,"22:00:00"
"Echo Bay",2025-09-28 22:30:00,11.36,16.27,2025-09-28,"22:30:00"
"Echo Bay",2025-09-28 23:00:00,11.39,16.76,2025-09-28,"23:00:00"
"Echo Bay",2025-09-28 23:30:00,11.42,17.5,2025-09-28,"23:30:00"
"Echo Bay",2025-09-29 00:00:00,11.46,17.89,2025-09-29,"00:00:00"
"Echo Bay",2025-09-29 00:30:00,11.39,17.59,2025-09-29,"00:30:00"
"Echo Bay",2025-09-29 01:00:00,11.33,17.62,2025-09-29,"01:00:00"
"Echo Bay",2025-09-29 01:30:00,11.29,17.46,2025-09-29,"01:30:00"
"Echo Bay",2025-09-29 02:00:00,11.33,17.01,2025-09-29,"02:00:00"
"Echo Bay",2025-09-29 02:30:00,11.26,16.97,2025-09-29,"02:30:00"
"Echo Bay",2025-09-29 03:00:00,11.29,17.56,2025-09-29,"03:00:00"
"Echo Bay",2025-09-29 03:30:00,11.42,17.88,2025-09-29,"03:30:00"
"Echo Bay",2025-09-29 04:00:00,11.36,18.04,2025-09-29,"04:00:00"
"Echo Bay",2025-09-29 04:30:00,11.29,17.1,2025-09-29,"04:30:00"
"Echo Bay",2025-09-29 05:00:00,11.29,16.78,2025-09-29,"05:00:00"
"Echo Bay",2025-09-29 05:30:00,11.29,17.03,2025-09-29,"05:30:00"
"Echo Bay",2025-09-29 06:00:00,11.2,18.24,2025-09-29,"06:00:00"
"Echo Bay",2025-09-29 06:30:00,11.26,17.95,2025-09-29,"06:30:00"
"Echo Bay",2025-09-29 07:00:00,11.26,17.57,2025-09-29,"07:00:00"
"Echo Bay",2025-09-29 07:30:00,11.07,18.86,2025-09-29,"07:30:00"
"Echo Bay",2025-09-29 08:00:00,11.1,18.9,2025-09-29,"08:00:00"
"Echo Bay",2025-09-29 08:30:00,11.2,18.19,2025-09-29,"08:30:00"
"Echo Bay",2025-09-29 09:00:00,11.29,14.38,2025-09-29,"09:00:00"
"Echo Bay",2025-09-29 09:30:00,11.29,15.36,2025-09-29,"09:30:00"
"Echo Bay",2025-09-29 10:00:00,11.29,15.39,2025-09-29,"10:00:00"
"Echo Bay",2025-09-29 10:30:00,11.26,16.28,2025-09-29,"10:30:00"
"Echo Bay",2025-09-29 11:00:00,11.23,16.63,2025-09-29,"11:00:00"
"Echo Bay",2025-09-29 11:30:00,11.26,16.56,2025-09-29,"11:30:00"
"Echo Bay",2025-09-29 12:00:00,11.33,16.28,2025-09-29,"12:00:00"
"Echo Bay",2025-09-29 12:30:00,11.33,16.46,2025-09-29,"12:30:00"
"Echo Bay",2025-09-29 13:00:00,11.49,15.71,2025-09-29,"13:00:00"
"Echo Bay",2025-09-29 13:30:00,11.46,16.2,2025-09-29,"13:30:00"
"Echo Bay",2025-09-29 14:00:00,11.36,16.95,2025-09-29,"14:00:00"
"Echo Bay",2025-09-29 14:30:00,11.26,17.73,2025-09-29,"14:30:00"
"Echo Bay",2025-09-29 15:00:00,11.39,16.96,2025-09-29,"15:00:00"
"Echo Bay",2025-09-29 15:30:00,12.06,13.28,2025-09-29,"15:30:00"
"Echo Bay",2025-09-29 16:00:00,12.69,12.03,2025-09-29,"16:00:00"
"Echo Bay",2025-09-29 16:30:00,12.31,13.98,2025-09-29,"16:30:00"
"Echo Bay",2025-09-29 17:00:00,12.03,14.38,2025-09-29,"17:00:00"
"Echo Bay",2025-09-29 17:30:00,11.68,15.41,2025-09-29,"17:30:00"
"Echo Bay",2025-09-29 18:00:00,11.58,16.07,2025-09-29,"18:00:00"
"Echo Bay",2025-09-29 18:30:00,11.68,16.06,2025-09-29,"18:30:00"
"Echo Bay",2025-09-29 19:00:00,11.62,16.11,2025-09-29,"19:00:00"
"Echo Bay",2025-09-29 19:30:00,11.55,16.29,2025-09-29,"19:30:00"
"Echo Bay",2025-09-29 20:00:00,11.52,16.68,2025-09-29,"20:00:00"
"Echo Bay",2025-09-29 20:30:00,11.55,16.61,2025-09-29,"20:30:00"
"Echo Bay",2025-09-29 21:00:00,11.71,16.14,2025-09-29,"21:00:00"
"Echo Bay",2025-09-29 21:30:00,11.52,16.53,2025-09-29,"21:30:00"
"Echo Bay",2025-09-29 22:00:00,11.46,16.93,2025-09-29,"22:00:00"
"Echo Bay",2025-09-29 22:30:00,11.93,15.63,2025-09-29,"22:30:00"
"Echo Bay",2025-09-29 23:00:00,11.93,15.53,2025-09-29,"23:00:00"
"Echo Bay",2025-09-29 23:30:00,11.9,15.62,2025-09-29,"23:30:00"
"Echo Bay",2025-09-30 00:00:00,11.77,16.07,2025-09-30,"00:00:00"
"Echo Bay",2025-09-30 00:30:00,11.77,15.79,2025-09-30,"00:30:00"
"Echo Bay",2025-09-30 01:00:00,11.9,15.54,2025-09-30,"01:00:00"
"Echo Bay",2025-09-30 01:30:00,12,15.06,2025-09-30,"01:30:00"
"Echo Bay",2025-09-30 02:00:00,12.03,14.85,2025-09-30,"02:00:00"
"Echo Bay",2025-09-30 02:30:00,12,14.93,2025-09-30,"02:30:00"
"Echo Bay",2025-09-30 03:00:00,11.81,15.58,2025-09-30,"03:00:00"
"Echo Bay",2025-09-30 03:30:00,11.74,16.48,2025-09-30,"03:30:00"
"Echo Bay",2025-09-30 04:00:00,11.68,16.88,2025-09-30,"04:00:00"
"Echo Bay",2025-09-30 04:30:00,11.58,17.28,2025-09-30,"04:30:00"
"Echo Bay",2025-09-30 05:00:00,11.33,18.08,2025-09-30,"05:00:00"
"Echo Bay",2025-09-30 05:30:00,11.49,17.87,2025-09-30,"05:30:00"
"Echo Bay",2025-09-30 06:00:00,11.33,18.38,2025-09-30,"06:00:00"
"Echo Bay",2025-09-30 06:30:00,11.1,19.46,2025-09-30,"06:30:00"
"Echo Bay",2025-09-30 07:00:00,11.23,18.96,2025-09-30,"07:00:00"
"Echo Bay",2025-09-30 07:30:00,11.33,18.08,2025-09-30,"07:30:00"
"Echo Bay",2025-09-30 08:00:00,11.17,19.02,2025-09-30,"08:00:00"
"Echo Bay",2025-09-30 08:30:00,11.01,19.74,2025-09-30,"08:30:00"
"Echo Bay",2025-09-30 09:00:00,10.94,20.08,2025-09-30,"09:00:00"
"Echo Bay",2025-09-30 09:30:00,11.07,19.86,2025-09-30,"09:30:00"
"Echo Bay",2025-09-30 10:00:00,10.97,20.24,2025-09-30,"10:00:00"
"Echo Bay",2025-09-30 10:30:00,10.88,20.42,2025-09-30,"10:30:00"
"Echo Bay",2025-09-30 11:00:00,10.78,20.89,2025-09-30,"11:00:00"
"Echo Bay",2025-09-30 11:30:00,11.1,20.51,2025-09-30,"11:30:00"
"Echo Bay",2025-09-30 12:00:00,10.78,20.61,2025-09-30,"12:00:00"
"Echo Bay",2025-09-30 12:30:00,10.62,21.24,2025-09-30,"12:30:00"
"Echo Bay",2025-09-30 13:00:00,10.62,21.73,2025-09-30,"13:00:00"
"Echo Bay",2025-09-30 13:30:00,10.45,22.14,2025-09-30,"13:30:00"
"Echo Bay",2025-09-30 14:00:00,10.45,22.4,2025-09-30,"14:00:00"
"Echo Bay",2025-09-30 14:30:00,10.39,22.65,2025-09-30,"14:30:00"
"Echo Bay",2025-09-30 15:00:00,10.62,22.41,2025-09-30,"15:00:00"
"Echo Bay",2025-09-30 15:30:00,10.58,22.74,2025-09-30,"15:30:00"
"Echo Bay",2025-09-30 16:00:00,10.42,23.05,2025-09-30,"16:00:00"
"Echo Bay",2025-09-30 16:30:00,10.36,23.25,2025-09-30,"16:30:00"
"Echo Bay",2025-09-30 17:00:00,10.32,23.58,2025-09-30,"17:00:00"
"Echo Bay",2025-09-30 17:30:00,10.29,23.63,2025-09-30,"17:30:00"
"Echo Bay",2025-09-30 18:00:00,10.36,23.64,2025-09-30,"18:00:00"
"Echo Bay",2025-09-30 18:30:00,10.36,23.7,2025-09-30,"18:30:00"
"Echo Bay",2025-09-30 19:00:00,10.42,23.6,2025-09-30,"19:00:00"
"Echo Bay",2025-09-30 19:30:00,10.52,23.12,2025-09-30,"19:30:00"
"Echo Bay",2025-09-30 20:00:00,10.55,23.08,2025-09-30,"20:00:00"
"Echo Bay",2025-09-30 20:30:00,10.49,23.25,2025-09-30,"20:30:00"
"Echo Bay",2025-09-30 21:00:00,10.49,23.25,2025-09-30,"21:00:00"
"Echo Bay",2025-09-30 21:30:00,10.42,23.37,2025-09-30,"21:30:00"
"Echo Bay",2025-09-30 22:00:00,10.45,23.4,2025-09-30,"22:00:00"
"Echo Bay",2025-09-30 22:30:00,10.45,23.4,2025-09-30,"22:30:00"
"Echo Bay",2025-09-30 23:00:00,10.45,23.35,2025-09-30,"23:00:00"
"Echo Bay",2025-09-30 23:30:00,10.45,23.4,2025-09-30,"23:30:00"
"Echo Bay",2025-10-01 00:00:00,10.42,23.44,2025-10-01,"00:00:00"
"Echo Bay",2025-10-01 00:30:00,10.39,23.52,2025-10-01,"00:30:00"
"Echo Bay",2025-10-01 01:00:00,10.39,23.65,2025-10-01,"01:00:00"
"Echo Bay",2025-10-01 01:30:00,10.32,23.69,2025-10-01,"01:30:00"
"Echo Bay",2025-10-01 02:00:00,10.45,23.53,2025-10-01,"02:00:00"
"Echo Bay",2025-10-01 02:30:00,10.36,23.46,2025-10-01,"02:30:00"
"Echo Bay",2025-10-01 03:00:00,10.26,23.34,2025-10-01,"03:00:00"
"Echo Bay",2025-10-01 03:30:00,10.36,23.09,2025-10-01,"03:30:00"
"Echo Bay",2025-10-01 04:00:00,10.26,22.84,2025-10-01,"04:00:00"
"Echo Bay",2025-10-01 04:30:00,10.23,22.86,2025-10-01,"04:30:00"
"Echo Bay",2025-10-01 05:00:00,10.36,22.62,2025-10-01,"05:00:00"
"Echo Bay",2025-10-01 05:30:00,10.32,22.61,2025-10-01,"05:30:00"
"Echo Bay",2025-10-01 06:00:00,10.23,22.67,2025-10-01,"06:00:00"
"Echo Bay",2025-10-01 06:30:00,10.26,23.15,2025-10-01,"06:30:00"
"Echo Bay",2025-10-01 07:00:00,10.26,23.23,2025-10-01,"07:00:00"
"Echo Bay",2025-10-01 07:30:00,10.26,23.07,2025-10-01,"07:30:00"
"Echo Bay",2025-10-01 08:00:00,10.1,23.2,2025-10-01,"08:00:00"
"Echo Bay",2025-10-01 08:30:00,10.06,22.82,2025-10-01,"08:30:00"
"Echo Bay",2025-10-01 09:00:00,10.1,22.67,2025-10-01,"09:00:00"
"Echo Bay",2025-10-01 09:30:00,10.06,22.45,2025-10-01,"09:30:00"
"Echo Bay",2025-10-01 10:00:00,10.16,22.76,2025-10-01,"10:00:00"
"Echo Bay",2025-10-01 10:30:00,10.16,22.76,2025-10-01,"10:30:00"
"Echo Bay",2025-10-01 11:00:00,10.19,22.51,2025-10-01,"11:00:00"
"Echo Bay",2025-10-01 11:30:00,10.19,22.35,2025-10-01,"11:30:00"
"Echo Bay",2025-10-01 12:00:00,10.26,22.1,2025-10-01,"12:00:00"
"Echo Bay",2025-10-01 12:30:00,10.26,22.15,2025-10-01,"12:30:00"
"Echo Bay",2025-10-01 13:00:00,10.32,22.14,2025-10-01,"13:00:00"
"Echo Bay",2025-10-01 13:30:00,10.42,22.03,2025-10-01,"13:30:00"
"Echo Bay",2025-10-01 14:00:00,10.29,22.11,2025-10-01,"14:00:00"
"Echo Bay",2025-10-01 14:30:00,10.29,22.05,2025-10-01,"14:30:00"
"Echo Bay",2025-10-01 15:00:00,10.39,21.89,2025-10-01,"15:00:00"
"Echo Bay",2025-10-01 15:30:00,10.39,21.79,2025-10-01,"15:30:00"
"Echo Bay",2025-10-01 16:00:00,10.42,21.74,2025-10-01,"16:00:00"
"Echo Bay",2025-10-01 16:30:00,10.29,21.79,2025-10-01,"16:30:00"
"Echo Bay",2025-10-01 17:00:00,10.23,21.91,2025-10-01,"17:00:00"
"Echo Bay",2025-10-01 17:30:00,10.23,22.01,2025-10-01,"17:30:00"
"Echo Bay",2025-10-01 18:00:00,10.23,22.09,2025-10-01,"18:00:00"
"Echo Bay",2025-10-01 18:30:00,10.23,21.96,2025-10-01,"18:30:00"
"Echo Bay",2025-10-01 19:00:00,10.23,22.22,2025-10-01,"19:00:00"
"Echo Bay",2025-10-01 19:30:00,10.26,22.26,2025-10-01,"19:30:00"
"Echo Bay",2025-10-01 20:00:00,10.45,22.06,2025-10-01,"20:00:00"
"Echo Bay",2025-10-01 20:30:00,10.36,22.12,2025-10-01,"20:30:00"
"Echo Bay",2025-10-01 21:00:00,10.36,22.12,2025-10-01,"21:00:00"
"Echo Bay",2025-10-01 21:30:00,10.19,22.19,2025-10-01,"21:30:00"
"Echo Bay",2025-10-01 22:00:00,10.16,22.24,2025-10-01,"22:00:00"
"Echo Bay",2025-10-01 22:30:00,10.39,23.94,2025-10-01,"22:30:00"
"Echo Bay",2025-10-01 23:00:00,10.39,23.89,2025-10-01,"23:00:00"
"Echo Bay",2025-10-01 23:30:00,10.32,23.93,2025-10-01,"23:30:00"
"Echo Bay",2025-10-02 00:00:00,10.39,23.54,2025-10-02,"00:00:00"
"Echo Bay",2025-10-02 00:30:00,10.36,23.59,2025-10-02,"00:30:00"
"Echo Bay",2025-10-02 01:00:00,10.36,23.59,2025-10-02,"01:00:00"
"Echo Bay",2025-10-02 01:30:00,10.26,23.63,2025-10-02,"01:30:00"
"Echo Bay",2025-10-02 02:00:00,10.19,23.83,2025-10-02,"02:00:00"
"Echo Bay",2025-10-02 02:30:00,10.32,23.56,2025-10-02,"02:30:00"
"Echo Bay",2025-10-02 03:00:00,10.45,23.29,2025-10-02,"03:00:00"
"Echo Bay",2025-10-02 03:30:00,10.65,21.9,2025-10-02,"03:30:00"
"Echo Bay",2025-10-02 04:00:00,10.39,22.91,2025-10-02,"04:00:00"
"Echo Bay",2025-10-02 04:30:00,10.36,23.12,2025-10-02,"04:30:00"
"Echo Bay",2025-10-02 05:00:00,10.29,23.29,2025-10-02,"05:00:00"
"Echo Bay",2025-10-02 05:30:00,10.26,23.55,2025-10-02,"05:30:00"
"Echo Bay",2025-10-02 06:00:00,10.23,23.73,2025-10-02,"06:00:00"
"Echo Bay",2025-10-02 06:30:00,10.23,23.78,2025-10-02,"06:30:00"
"Echo Bay",2025-10-02 07:00:00,10.23,23.8,2025-10-02,"07:00:00"
"Echo Bay",2025-10-02 07:30:00,10.19,23.8,2025-10-02,"07:30:00"
"Echo Bay",2025-10-02 08:00:00,10.19,23.61,2025-10-02,"08:00:00"
"Echo Bay",2025-10-02 08:30:00,10.16,23.74,2025-10-02,"08:30:00"
"Echo Bay",2025-10-02 09:00:00,10.13,23.81,2025-10-02,"09:00:00"
"Echo Bay",2025-10-02 09:30:00,10.1,23.73,2025-10-02,"09:30:00"
"Echo Bay",2025-10-02 10:00:00,10.13,23.76,2025-10-02,"10:00:00"
"Echo Bay",2025-10-02 10:30:00,10.19,23.75,2025-10-02,"10:30:00"
"Echo Bay",2025-10-02 11:00:00,10.29,23.66,2025-10-02,"11:00:00"
"Echo Bay",2025-10-02 11:30:00,10.42,23.55,2025-10-02,"11:30:00"
"Echo Bay",2025-10-02 12:00:00,10.65,23.12,2025-10-02,"12:00:00"
"Echo Bay",2025-10-02 12:30:00,11.01,22.08,2025-10-02,"12:30:00"
"Echo Bay",2025-10-02 13:00:00,10.49,23.01,2025-10-02,"13:00:00"
"Echo Bay",2025-10-02 13:30:00,10.45,23.21,2025-10-02,"13:30:00"
"Echo Bay",2025-10-02 14:00:00,10.52,23.33,2025-10-02,"14:00:00"
"Echo Bay",2025-10-02 14:30:00,10.78,23.14,2025-10-02,"14:30:00"
"Echo Bay",2025-10-02 15:00:00,10.81,23.13,2025-10-02,"15:00:00"
"Echo Bay",2025-10-02 15:30:00,10.45,23.4,2025-10-02,"15:30:00"
"Echo Bay",2025-10-02 16:00:00,10.65,23.41,2025-10-02,"16:00:00"
"Echo Bay",2025-10-02 16:30:00,10.91,23.32,2025-10-02,"16:30:00"
"Echo Bay",2025-10-02 17:00:00,11.2,23.1,2025-10-02,"17:00:00"
"Echo Bay",2025-10-02 17:30:00,11.23,22.9,2025-10-02,"17:30:00"
"Echo Bay",2025-10-02 18:00:00,11.01,23.03,2025-10-02,"18:00:00"
"Echo Bay",2025-10-02 18:30:00,10.49,23.35,2025-10-02,"18:30:00"
"Echo Bay",2025-10-02 19:00:00,10.62,23.43,2025-10-02,"19:00:00"
"Echo Bay",2025-10-02 19:30:00,10.55,23.36,2025-10-02,"19:30:00"
"Echo Bay",2025-10-02 20:00:00,10.45,23.4,2025-10-02,"20:00:00"
"Echo Bay",2025-10-02 20:30:00,10.68,23.36,2025-10-02,"20:30:00"
"Echo Bay",2025-10-02 21:00:00,10.81,23.2,2025-10-02,"21:00:00"
"Echo Bay",2025-10-02 21:30:00,10.81,23.15,2025-10-02,"21:30:00"
"Echo Bay",2025-10-02 22:00:00,10.78,23.09,2025-10-02,"22:00:00"
"Echo Bay",2025-10-02 22:30:00,10.55,23,2025-10-02,"22:30:00"
"Echo Bay",2025-10-02 23:00:00,10.32,23.01,2025-10-02,"23:00:00"
"Echo Bay",2025-10-02 23:30:00,10.39,22.97,2025-10-02,"23:30:00"
"Echo Bay",2025-10-03 00:00:00,10.36,22.64,2025-10-03,"00:00:00"
"Echo Bay",2025-10-03 00:30:00,10.55,21.72,2025-10-03,"00:30:00"
"Echo Bay",2025-10-03 01:00:00,10.68,21.02,2025-10-03,"01:00:00"
"Echo Bay",2025-10-03 01:30:00,10.84,19.93,2025-10-03,"01:30:00"
"Echo Bay",2025-10-03 02:00:00,10.75,19.51,2025-10-03,"02:00:00"
"Echo Bay",2025-10-03 02:30:00,10.49,19.34,2025-10-03,"02:30:00"
"Echo Bay",2025-10-03 03:00:00,10.52,19.45,2025-10-03,"03:00:00"
"Echo Bay",2025-10-03 03:30:00,10.52,19.61,2025-10-03,"03:30:00"
"Echo Bay",2025-10-03 04:00:00,10.71,19.92,2025-10-03,"04:00:00"
"Echo Bay",2025-10-03 04:30:00,10.62,19.71,2025-10-03,"04:30:00"
"Echo Bay",2025-10-03 05:00:00,10.52,19.55,2025-10-03,"05:00:00"
"Echo Bay",2025-10-03 05:30:00,10.55,19.15,2025-10-03,"05:30:00"
"Echo Bay",2025-10-03 06:00:00,10.55,18.22,2025-10-03,"06:00:00"
"Echo Bay",2025-10-03 06:30:00,10.58,17.89,2025-10-03,"06:30:00"
"Echo Bay",2025-10-03 07:00:00,10.81,17.48,2025-10-03,"07:00:00"
"Echo Bay",2025-10-03 07:30:00,10.78,17.29,2025-10-03,"07:30:00"
"Echo Bay",2025-10-03 08:00:00,10.78,17.54,2025-10-03,"08:00:00"
"Echo Bay",2025-10-03 08:30:00,10.65,18.25,2025-10-03,"08:30:00"
"Echo Bay",2025-10-03 09:00:00,10.75,18.64,2025-10-03,"09:00:00"
"Echo Bay",2025-10-03 09:30:00,10.78,18.39,2025-10-03,"09:30:00"
"Echo Bay",2025-10-03 10:00:00,10.71,18.45,2025-10-03,"10:00:00"
"Echo Bay",2025-10-03 10:30:00,10.62,19.22,2025-10-03,"10:30:00"
"Echo Bay",2025-10-03 11:00:00,10.55,19.98,2025-10-03,"11:00:00"
"Echo Bay",2025-10-03 11:30:00,10.58,20.58,2025-10-03,"11:30:00"
"Echo Bay",2025-10-03 12:00:00,11.17,18.25,2025-10-03,"12:00:00"
"Echo Bay",2025-10-03 12:30:00,11.07,18.07,2025-10-03,"12:30:00"
"Echo Bay",2025-10-03 13:00:00,11.01,18.08,2025-10-03,"13:00:00"
"Echo Bay",2025-10-03 13:30:00,10.94,18.29,2025-10-03,"13:30:00"
"Echo Bay",2025-10-03 14:00:00,11.23,17.84,2025-10-03,"14:00:00"
"Echo Bay",2025-10-03 14:30:00,11.1,18.26,2025-10-03,"14:30:00"
"Echo Bay",2025-10-03 15:00:00,11.33,18.1,2025-10-03,"15:00:00"
"Echo Bay",2025-10-03 15:30:00,11.36,18.06,2025-10-03,"15:30:00"
"Echo Bay",2025-10-03 16:00:00,10.94,19.36,2025-10-03,"16:00:00"
"Echo Bay",2025-10-03 16:30:00,10.91,20.07,2025-10-03,"16:30:00"
"Echo Bay",2025-10-03 17:00:00,11.2,19.03,2025-10-03,"17:00:00"
"Echo Bay",2025-10-03 17:30:00,10.75,20.7,2025-10-03,"17:30:00"
"Echo Bay",2025-10-03 18:00:00,11.01,19.59,2025-10-03,"18:00:00"
"Echo Bay",2025-10-03 18:30:00,11.26,18.79,2025-10-03,"18:30:00"
"Echo Bay",2025-10-03 19:00:00,11.26,18.61,2025-10-03,"19:00:00"
"Echo Bay",2025-10-03 19:30:00,11.29,18.47,2025-10-03,"19:30:00"
"Echo Bay",2025-10-03 20:00:00,11.29,18.5,2025-10-03,"20:00:00"
"Echo Bay",2025-10-03 20:30:00,11.36,18.39,2025-10-03,"20:30:00"
"Echo Bay",2025-10-03 21:00:00,11.39,18.3,2025-10-03,"21:00:00"
"Echo Bay",2025-10-03 21:30:00,11.23,18.6,2025-10-03,"21:30:00"
"Echo Bay",2025-10-03 22:00:00,11.23,18.5,2025-10-03,"22:00:00"
"Echo Bay",2025-10-03 22:30:00,11.13,18.73,2025-10-03,"22:30:00"
"Echo Bay",2025-10-03 23:00:00,11.39,18.12,2025-10-03,"23:00:00"
"Echo Bay",2025-10-03 23:30:00,11.36,18.16,2025-10-03,"23:30:00"
"Echo Bay",2025-10-04 00:00:00,11.2,18.72,2025-10-04,"00:00:00"
"Echo Bay",2025-10-04 00:30:00,11.17,18.74,2025-10-04,"00:30:00"
"Echo Bay",2025-10-04 01:00:00,11.46,17.86,2025-10-04,"01:00:00"
"Echo Bay",2025-10-04 01:30:00,11.26,18.41,2025-10-04,"01:30:00"
"Echo Bay",2025-10-04 02:00:00,11.26,18.51,2025-10-04,"02:00:00"
"Echo Bay",2025-10-04 02:30:00,11.23,18.53,2025-10-04,"02:30:00"
"Echo Bay",2025-10-04 03:00:00,11.29,18.47,2025-10-04,"03:00:00"
"Echo Bay",2025-10-04 03:30:00,11.29,18.32,2025-10-04,"03:30:00"
"Echo Bay",2025-10-04 04:00:00,11.2,18.16,2025-10-04,"04:00:00"
"Echo Bay",2025-10-04 04:30:00,11.2,18.16,2025-10-04,"04:30:00"
"Echo Bay",2025-10-04 05:00:00,11.23,17.89,2025-10-04,"05:00:00"
"Echo Bay",2025-10-04 05:30:00,11.13,18.68,2025-10-04,"05:30:00"
"Echo Bay",2025-10-04 06:00:00,11.1,19.1,2025-10-04,"06:00:00"
"Echo Bay",2025-10-04 06:30:00,11.17,18.53,2025-10-04,"06:30:00"
"Echo Bay",2025-10-04 07:00:00,11.17,18.28,2025-10-04,"07:00:00"
"Echo Bay",2025-10-04 07:30:00,11.17,18.36,2025-10-04,"07:30:00"
"Echo Bay",2025-10-04 08:00:00,11.2,18.39,2025-10-04,"08:00:00"
"Echo Bay",2025-10-04 08:30:00,11.17,18.33,2025-10-04,"08:30:00"
"Echo Bay",2025-10-04 09:00:00,11.17,18.31,2025-10-04,"09:00:00"
"Echo Bay",2025-10-04 09:30:00,11.17,18.2,2025-10-04,"09:30:00"
"Echo Bay",2025-10-04 10:00:00,11.13,18.58,2025-10-04,"10:00:00"
"Echo Bay",2025-10-04 10:30:00,11.07,18.79,2025-10-04,"10:30:00"
"Echo Bay",2025-10-04 11:00:00,11.01,19.05,2025-10-04,"11:00:00"
"Echo Bay",2025-10-04 11:30:00,10.91,19.17,2025-10-04,"11:30:00"
"Echo Bay",2025-10-04 12:00:00,10.94,19.36,2025-10-04,"12:00:00"
"Echo Bay",2025-10-04 12:30:00,10.91,19.43,2025-10-04,"12:30:00"
"Echo Bay",2025-10-04 13:00:00,11.07,19.32,2025-10-04,"13:00:00"
"Echo Bay",2025-10-04 13:30:00,11.07,19.45,2025-10-04,"13:30:00"
"Echo Bay",2025-10-04 14:00:00,11.13,19.26,2025-10-04,"14:00:00"
"Echo Bay",2025-10-04 14:30:00,11.1,19.69,2025-10-04,"14:30:00"
"Echo Bay",2025-10-04 15:00:00,11.23,19.6,2025-10-04,"15:00:00"
"Echo Bay",2025-10-04 15:30:00,11.36,19.13,2025-10-04,"15:30:00"
"Echo Bay",2025-10-04 16:00:00,11.52,19.55,2025-10-04,"16:00:00"
"Echo Bay",2025-10-04 16:30:00,11.36,19.84,2025-10-04,"16:30:00"
"Echo Bay",2025-10-04 17:00:00,11.39,19.84,2025-10-04,"17:00:00"
"Echo Bay",2025-10-04 17:30:00,11.29,20.05,2025-10-04,"17:30:00"
"Echo Bay",2025-10-04 18:00:00,11.2,20.15,2025-10-04,"18:00:00"
"Echo Bay",2025-10-04 18:30:00,11.17,20.14,2025-10-04,"18:30:00"
"Echo Bay",2025-10-04 19:00:00,11.17,20.14,2025-10-04,"19:00:00"
"Echo Bay",2025-10-04 19:30:00,11.1,20.25,2025-10-04,"19:30:00"
"Echo Bay",2025-10-04 20:00:00,11.1,20.25,2025-10-04,"20:00:00"
"Echo Bay",2025-10-04 20:30:00,11.07,20.45,2025-10-04,"20:30:00"
"Echo Bay",2025-10-04 21:00:00,11.04,20.59,2025-10-04,"21:00:00"
"Echo Bay",2025-10-04 21:30:00,10.94,20.7,2025-10-04,"21:30:00"
"Echo Bay",2025-10-04 22:00:00,11.01,20.59,2025-10-04,"22:00:00"
"Echo Bay",2025-10-04 22:30:00,10.97,19.6,2025-10-04,"22:30:00"
"Echo Bay",2025-10-04 23:00:00,10.88,19.58,2025-10-04,"23:00:00"
