eventID,eventType,language,license,accessRights,samplingProtocol,rightsHolder,institutionCode,institutionID,modified,country,countryCode,geodeticDatum,parentEventID,verbatimLocality,lat,lon,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,sampleSizeValue,eventDate,year,month,day,samplingEffort,sampleSizeUnit,footprintWKT,eventRemarks
SOC-HOR-2023-7-8-m8,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m9,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m10,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m11,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m12,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m13,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m14,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m15,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m16,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m17,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m18,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m19,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m20,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m21,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m22,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m23,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m24,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m25,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-7-8-m26,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-7-8,Horseshoe Bay,,,49.375655,-123.27313,0,2,2,2023-07-08,2023,7,8,2 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2023-8-1-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2023-8-1,Horseshoe Bay,,,49.375655,-123.27313,0,2,0.5,2023-08-01,2023,8,1,0.5 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),Sunny. Hours fished were spread over 1 night.
SOC-HOR-2024-6-10-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-10,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-10,2024,6,10,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Sunny,Overcast,Windy. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m2,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m3,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m4,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m5,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m6,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m7,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m8,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m9,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m10,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m11,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m12,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
SOC-HOR-2024-6-14-m13,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-HOR-2024-6-14,Horseshoe Bay,,,49.375655,-123.27313,0,2,15,2024-06-14,2024,6,14,15 hours of light trap fishing,hours,POINT  ( -123.27313   49.375655 ),"Rain,Overcast. Hours fished were spread over 2 nights."
